Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-25 22:58:21.094915,2025-06-25 22:58:21.094918,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.095081,2025-06-25 22:58:21.095082,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.098505,2025-06-25 22:58:21.098507,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.098545,2025-06-25 22:58:21.098547,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.098953,2025-06-25 22:58:21.098955,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.099090,2025-06-25 22:58:21.099091,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.099229,2025-06-25 22:58:21.099230,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.099352,2025-06-25 22:58:21.099352,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.099478,2025-06-25 22:58:21.099479,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.100750,2025-06-25 22:58:21.100753,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.101297,2025-06-25 22:58:21.101298,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.104704,2025-06-25 22:58:21.104706,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.104743,2025-06-25 22:58:21.104744,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.105195,2025-06-25 22:58:21.105197,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.105382,2025-06-25 22:58:21.105384,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.106628,2025-06-25 22:58:21.106630,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.106826,2025-06-25 22:58:21.106827,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.107001,2025-06-25 22:58:21.107004,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.110335,2025-06-25 22:58:21.110338,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.110428,2025-06-25 22:58:21.110431,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.110639,2025-06-25 22:58:21.110642,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.110786,2025-06-25 22:58:21.110787,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.110947,2025-06-25 22:58:21.110948,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
